Fwd_IAT_Max,Bwd_IAT_Max,PSH_Flag_Cnt,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Active_Max,Idle_Max,Label,Cat
0,127,0,0,0,0,0,0,2,0,0,127,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,Scan
70,0,0,42.66666667,32,32,2,64,1,32,0,70,Anomaly,Mirai
16,0,0,35.55555556,32,32,8,256,1,32,1,16,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,20,Anomaly,Mirai
0,76,0,0,0,0,0,0,3,0,0,76,Anomaly,Mirai
8,0,0,37.33333333,32,32,5,160,1,32,0,12,Anomaly,Mirai
0,72,0,2172,0,1448,0,0,2,2896,0,72,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Mirai
0,76,0,1850.666667,0,1388,0,0,3,4164,0,76,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,182,Anomaly,Mirai
72,0,0,1830.666667,1316,1430,2,2632,1,1430,0,72,Anomaly,Mirai
71,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
70,0,0,40,32,32,3,96,1,32,0,150,Anomaly,Mirai
0,124,0,1930.666667,0,1448,0,0,3,4344,0,124,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,132,Anomaly,Mirai
3,0,0,37.33333333,32,32,5,160,1,32,1,5,Anomaly,Mirai
0,120,0,56,0,36,0,0,2,72,0,120,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,73,Anomaly,Mirai
0,0,0,105,70,70,1,70,1,70,0,152,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,73,Anomaly,Mirai
0,184,0,1930.666667,0,1448,0,0,3,4344,0,184,Anomaly,Mirai
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
125,0,0,1810,1448,1448,3,4344,1,1448,0,125,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,87,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,72,Anomaly,Scan
0,83,0,1850.666667,0,1388,0,0,3,4164,0,83,Anomaly,Scan
76,0,0,1005.333333,1430,78,2,2860,1,78,0,194,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,76,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,122,Anomaly,Scan
0,0,0,52.5,35,35,1,35,1,35,0,11,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,124,Anomaly,Scan
121,0,0,1394,1048.5,1388,4,4194,1,1388,0,121,Normal,Normal
9,0,0,33.33333333,32,32,23,736,1,32,3,9,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,84,Anomaly,Mirai
0,126,0,1403,0,709,0,0,2,1418,0,126,Anomaly,Mirai
299,0,0,1850.666667,1388,1388,2,2776,1,1388,0,299,Normal,Normal
0,2218,0,0,0,0,0,0,2,0,0,2218,Anomaly,DoS
3,0,0,33.52380952,32,32,20,640,1,32,2,3,Anomaly,Mirai
0,60024,0,1215.6,0,992.2,0,0,5,4961,0,60024,Anomaly,DoS
0,3337,0,0,0,0,0,0,2,0,0,3337,Anomaly,DoS
0,0,0,2082,1388,1388,1,1388,1,1388,0,77,Anomaly,Scan
74,0,0,377.5,490,20,3,1470,1,20,0,74,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,165,Anomaly,Mirai
0,136,0,2082,0,1388,0,0,2,2776,0,136,Anomaly,Scan
124,0,0,1801.25,1441,1441,3,4323,1,1441,0,124,Anomaly,Mirai
0,4815,0,0,0,0,0,0,2,0,0,4815,Anomaly,DoS
0,0,1,743.5,1417,35,1,1417,1,35,0,122,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,21,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,85,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,112,Anomaly,Mirai
0,1241,0,0,0,0,0,0,2,0,0,1241,Anomaly,DoS
72,0,0,1921.333333,1441,1441,2,2882,1,1441,0,114,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,82,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,185,Anomaly,Mirai
0,0,0,64,128,0,1,128,1,0,0,119,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,189,Anomaly,Mirai
80,0,0,26.66666667,20,20,2,40,1,20,0,115,Anomaly,Mirai
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Mirai
0,84,0,50,0,30,0,0,2,60,0,84,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,181,Anomaly,Mirai
0,72,0,0,0,0,0,0,2,0,0,72,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Scan
80,0,0,1778.333333,1219.5,1448,2,2439,1,1448,0,80,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,278,Anomaly,Mirai
0,0,0,756,1448,32,1,1448,1,32,0,82,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,131,Anomaly,Mirai
73,0,0,1652,1048,1430,2,2096,1,1430,0,122,Anomaly,Mirai
7,0,0,34,32,32,15,480,1,32,1,7,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,263,Normal,Normal
0,2063,0,0,0,0,0,0,2,0,0,2063,Anomaly,DoS
0,115,0,1403,0,709,0,0,2,1418,0,115,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,173,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,215,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,10,Anomaly,Mirai
9,0,0,42.66666667,32,32,2,64,1,32,0,16,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,181,Anomaly,Mirai
0,8072,0,0,0,0,0,0,2,0,0,8072,Anomaly,DoS
162,0,0,40,32,32,3,96,1,32,0,162,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,167,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,119,Anomaly,Mirai
9,0,0,42.66666667,32,32,2,64,1,32,0,273,Anomaly,Mirai
142,0,0,1906.666667,1430,1430,2,2860,1,1430,0,150,Anomaly,Mirai
0,2661,0,0,0,0,0,0,2,0,0,2661,Anomaly,DoS
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,63,Anomaly,Mirai
71,0,0,0,0,0,2,0,1,0,0,71,Anomaly,Mirai
13,0,0,40,32,32,3,96,1,32,0,13,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,211,Anomaly,Mirai
0,123,0,171,0,171,0,0,2,342,0,123,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,130,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,79,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,112,Anomaly,Scan
0,0,0,52.5,35,35,1,35,1,35,0,11,Anomaly,Mirai
5,0,0,42.66666667,32,32,2,64,1,32,0,5,Anomaly,Mirai
0,120,0,1403,0,709,0,0,2,1418,0,120,Anomaly,Scan
0,86,1,756,0,743,0,0,2,1486,0,86,Anomaly,MITM ARP Spoofing
0,0,0,48,32,32,1,32,1,32,0,35,Anomaly,Mirai
257,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,257,Normal,Normal
0,0,0,2093,1326,1430,1,1326,1,1430,0,73,Anomaly,Mirai
0,1108,0,0,0,0,0,0,2,0,0,1108,Anomaly,DoS
0,75,0,2172,0,1448,0,0,2,2896,0,75,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,116,Anomaly,Mirai
0,0,0,73.5,49,49,1,49,1,49,0,219,Anomaly,Mirai
0,1024,0,0,0,0,0,0,2,0,0,1024,Anomaly,DoS
0,353,0,0,0,0,0,0,4,0,0,353,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
119,0,1,1946.666667,1460,1460,2,2920,1,1460,0,125,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,387,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,3,Anomaly,Mirai
110,0,0,1420.666667,725,1406,2,1450,1,1406,0,110,Anomaly,Mirai
0,113,0,2172,0,1448,0,0,2,2896,0,113,Anomaly,Mirai
0,75,0,0,0,0,0,0,2,0,0,75,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,6,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,120,Anomaly,Scan
0,2562,0,0,0,0,0,0,2,0,0,2562,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,148,Anomaly,Scan
0,114,0,2082,0,1388,0,0,2,2776,0,114,Anomaly,Mirai
0,246,0,2172,0,1448,0,0,2,2896,0,246,Anomaly,Mirai
0,155,0,1403,0,709,0,0,2,1418,0,155,Anomaly,Scan
0,2762,0,0,0,0,0,0,2,0,0,2762,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,1372,0,0,0,0,0,0,2,0,0,1372,Anomaly,DoS
0,0,0,2172,1448,1448,1,1448,1,1448,0,112,Anomaly,Mirai
2,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,254,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,76,Anomaly,Mirai
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Scan
338,0,0,1398,709,1388,2,1418,1,1388,0,338,Normal,Normal
0,0,0,0,0,0,1,0,1,0,0,81,Anomaly,Scan
0,1282,0,0,0,0,0,0,2,0,0,1282,Anomaly,DoS
6,0,0,36,32,32,7,224,1,32,0,6,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,116,Anomaly,Mirai
0,5159,0,0,0,0,0,0,2,0,0,5159,Anomaly,DoS
9,0,0,40,32,32,3,96,1,32,0,13,Anomaly,Mirai
4,0,0,36,32,32,7,224,1,32,1,4,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,118,Anomaly,Mirai
0,82,0,48,0,34.66666667,0,0,3,104,0,82,Anomaly,Mirai
0,75,0,1898.666667,0,1424,0,0,3,4272,0,75,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,156,Anomaly,Mirai
0,115,0,2082,0,1388,0,0,2,2776,0,115,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,158,Anomaly,Scan
0,75,0,1850.666667,0,1388,0,0,3,4164,0,75,Anomaly,Mirai
9,0,0,38.4,32,32,4,128,1,32,0,12,Anomaly,Mirai
71,0,0,1906.666667,1430,1430,2,2860,1,1430,0,120,Anomaly,Mirai
3,0,0,42.66666667,32,32,2,64,1,32,0,6,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,120,Anomaly,MITM ARP Spoofing
4,0,0,36.57142857,32,32,6,192,1,32,1,5,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,189,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,87,Anomaly,Mirai
0,75,0,2172,0,1448,0,0,2,2896,0,75,Anomaly,Mirai
0,3770,0,0,0,0,0,0,2,0,0,3770,Anomaly,DoS
0,1291,0,0,0,0,0,0,2,0,0,1291,Anomaly,DoS
0,115,0,1403,0,709,0,0,2,1418,0,115,Anomaly,Scan
41,0,0,40,32,32,3,96,1,32,0,41,Anomaly,Mirai
8,0,0,40,32,32,3,96,1,32,0,8,Anomaly,Mirai
111,0,0,1906.666667,1430,1430,2,2860,1,1430,0,111,Anomaly,Mirai
0,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,132,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,185,Anomaly,Mirai
0,4882,0,0,0,0,0,0,2,0,0,4882,Anomaly,DoS
84,0,0,26.66666667,20,20,2,40,1,20,0,84,Anomaly,Mirai
0,76,0,56,0,36,0,0,2,72,0,76,Anomaly,Mirai
0,113,0,2082,0,1388,0,0,2,2776,0,113,Anomaly,Mirai
0,124,0,1403,0,709,0,0,2,1418,0,124,Anomaly,Mirai
0,5980,0,0,0,0,0,0,2,0,0,5980,Anomaly,DoS
111,0,0,1906.666667,1430,1430,2,2860,1,1430,0,111,Anomaly,Mirai
3,0,0,34.46153846,32,32,12,384,1,32,2,7,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,117,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,125,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,73,Anomaly,Mirai
0,71,0,2082,0,1388,0,0,2,2776,0,71,Anomaly,Scan
0,114,0,2082,0,1388,0,0,2,2776,0,114,Anomaly,MITM ARP Spoofing
4,0,0,38.4,32,32,4,128,1,32,0,7,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,121,Anomaly,Scan
3,0,0,36.57142857,32,32,6,192,1,32,2,3,Anomaly,Mirai
0,73,0,46.4,0,38.4,0,0,5,192,0,73,Anomaly,Mirai
172,0,0,42.66666667,32,32,2,64,1,32,0,172,Anomaly,Mirai
3,0,0,34.66666667,32,32,11,352,1,32,0,3,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
19,0,0,42.66666667,32,32,2,64,1,32,1,19,Anomaly,Mirai
0,2263,0,0,0,0,0,0,2,0,0,2263,Anomaly,DoS
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,2591,0,0,0,0,0,0,2,0,0,2591,Anomaly,DoS
0,0,0,30,20,20,1,20,1,20,0,79,Anomaly,Mirai
0,230,0,2172,0,1448,0,0,2,2896,0,230,Anomaly,Mirai
0,81,1,2104,0,1374,0,0,2,2748,0,81,Anomaly,Mirai
74,0,0,1930.666667,1448,1448,2,2896,1,1448,0,79,Anomaly,MITM ARP Spoofing
72,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
0,72,0,0,0,0,0,0,2,0,0,72,Normal,Normal
0,2337,0,0,0,0,0,0,2,0,0,2337,Anomaly,DoS
5,0,0,33,32,32,31,992,1,32,3,5,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,193,Anomaly,Mirai
208,0,0,1394,1048.5,1388,4,4194,1,1388,0,208,Normal,Normal
31,0,0,38.4,32,32,4,128,1,32,0,31,Anomaly,Mirai
0,124,1,2104,0,1374,0,0,2,2748,0,124,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Scan
152,0,0,36.57142857,32,32,6,192,1,32,0,152,Anomaly,Mirai
78,0,0,1930.666667,1448,1448,2,2896,1,1448,0,79,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,120,Anomaly,Scan
78,0,0,1586.666667,932,1448,2,1864,1,1448,0,78,Anomaly,Mirai
80,0,0,0,0,0,2,0,1,0,0,80,Anomaly,Mirai
75,0,0,1554.666667,902,1430,2,1804,1,1430,0,122,Anomaly,Mirai
0,77,0,1850.666667,0,1388,0,0,3,4164,0,77,Anomaly,Scan
0,1446,0,0,0,0,0,0,2,0,0,1446,Anomaly,DoS
0,80,0,2172,0,1448,0,0,2,2896,0,80,Anomaly,MITM ARP Spoofing
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Mirai
0,4378,0,0,0,0,0,0,2,0,0,4378,Anomaly,DoS
0,1197,0,0,0,0,0,0,2,0,0,1197,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,87,Anomaly,Mirai
0,1178,0,0,0,0,0,0,2,0,0,1178,Anomaly,DoS
2,0,0,46.66666667,35,35,2,70,1,35,0,21,Anomaly,Mirai
10,0,0,38.4,32,32,4,128,1,32,0,10,Anomaly,Mirai
0,0,0,1652,1448,928,1,1448,1,928,0,144,Anomaly,Mirai
0,120,0,2172,0,1448,0,0,2,2896,0,120,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,171,Anomaly,Mirai
0,0,0,1475,90,1430,1,90,1,1430,0,249,Anomaly,Mirai
0,79,0,1780,0,1424,0,0,4,5696,0,79,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Scan
0,75,0,2190,0,1460,0,0,2,2920,0,75,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,73,0,0,0,0,0,0,3,0,0,73,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
14,0,0,42.66666667,32,32,2,64,1,32,0,14,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,120,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,70,Anomaly,Mirai
0,120,0,2172,0,1448,0,0,2,2896,0,120,Anomaly,Mirai
118,0,0,1750,1400,1400,3,4200,1,1400,0,118,Anomaly,Mirai
3,0,0,42.66666667,32,32,2,64,1,32,0,204,Anomaly,Mirai
75,0,0,1850.666667,1388,1388,2,2776,1,1388,0,75,Anomaly,Scan
0,5324,0,0,0,0,0,0,2,0,0,5324,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,146,Anomaly,MITM ARP Spoofing
0,0,0,1403,30,1388,1,30,1,1388,0,153,Normal,Normal
17,0,0,40,32,32,3,96,1,32,0,17,Anomaly,Mirai
140,0,0,730,960,20,3,2880,1,20,0,140,Anomaly,Mirai
0,3216,0,0,0,0,0,0,2,0,0,3216,Anomaly,DoS
0,87,0,46,0,46,0,0,2,92,0,87,Anomaly,Scan
130,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,130,Normal,Normal
0,118,0,2172,0,1448,0,0,2,2896,0,118,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,16,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,33,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,11,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Mirai
0,74,0,0,0,0,0,0,3,0,0,74,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
4,0,0,38.4,32,32,4,128,1,32,0,4,Anomaly,Mirai
0,83,0,1398,0,935.3333333,0,0,3,2806,0,83,Anomaly,Mirai
77,0,0,0,0,0,2,0,1,0,0,79,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,78,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,81,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,19,Anomaly,Mirai
0,76,0,1637.333333,0,1154.666667,0,0,3,3464,0,76,Anomaly,Mirai
0,88,0,2082,0,1388,0,0,2,2776,0,88,Anomaly,Mirai
0,0,0,2116,1448,1392,1,1448,1,1392,0,129,Anomaly,Mirai
8,0,0,33.39130435,32,32,22,704,1,32,1,8,Anomaly,Mirai
0,73,0,2172,0,1448,0,0,2,2896,0,73,Anomaly,MITM ARP Spoofing
0,0,0,2172,1448,1448,1,1448,1,1448,0,86,Anomaly,Mirai
71,0,0,1906.666667,1430,1430,2,2860,1,1430,0,71,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,140,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,20,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,73,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,117,Anomaly,Mirai
0,0,0,42,20,32,1,20,1,32,0,217,Anomaly,Mirai
82,0,0,822.6666667,888,346,2,1776,1,346,0,187,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,149,Anomaly,Mirai
135,0,0,1750.5,1380.666667,1430,3,4142,1,1430,0,135,Anomaly,Mirai
2,0,0,33,32,32,31,992,1,32,7,2,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,293,Anomaly,Mirai
74,0,0,1277.333333,1430,486,2,2860,1,486,0,181,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,180,Anomaly,Mirai
0,1292,0,0,0,0,0,0,2,0,0,1292,Anomaly,DoS
4,0,0,36.57142857,32,32,6,192,1,32,1,4,Anomaly,Mirai
0,118,0,1394.5,0,700.5,0,0,2,1401,0,118,Anomaly,MITM ARP Spoofing
0,118,0,2172,0,1448,0,0,2,2896,0,118,Anomaly,Mirai
0,0,0,240.5,147,167,1,147,1,167,0,122,Anomaly,Mirai
0,4786,0,0,0,0,0,0,2,0,0,4786,Anomaly,DoS
0,122,0,50,0,30,0,0,2,60,0,122,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,116,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,146,Anomaly,Mirai
141,0,0,1787.5,1430,1430,3,4290,1,1430,0,141,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,239,Anomaly,Mirai
0,125,0,1520,0,826,0,0,2,1652,0,125,Anomaly,Mirai
115,0,0,1518.5,1071.333333,1430,3,3214,1,1430,0,115,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Mirai
109,0,0,1906.666667,1430,1430,2,2860,1,1430,0,109,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,74,Anomaly,MITM ARP Spoofing
0,88,0,60,0,40,0,0,2,80,0,88,Anomaly,Mirai
0,118,0,48,0,32,0,0,2,64,0,118,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,17,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,16,Anomaly,Mirai
0,2833,0,0,0,0,0,0,2,0,0,2833,Anomaly,DoS
73,0,0,0,0,0,2,0,1,0,0,84,Anomaly,Scan
0,76,0,1930.666667,0,1448,0,0,3,4344,0,76,Anomaly,MITM ARP Spoofing
0,0,0,2082,1388,1388,1,1388,1,1388,0,130,Anomaly,Scan
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Scan
85,0,0,40,32,32,3,96,1,32,0,180,Anomaly,Mirai
4,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
0,120,0,72.5,0,72.5,0,0,2,145,0,120,Anomaly,Mirai
0,164,0,2082,0,1388,0,0,2,2776,0,164,Anomaly,Mirai
3,0,0,42.66666667,32,32,2,64,1,32,0,3,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,161,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,80,Anomaly,Scan
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,295,Normal,Normal
0,1766,0,0,0,0,0,0,2,0,0,1766,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,76,Anomaly,Mirai
0,73,0,2172,0,1448,0,0,2,2896,0,73,Anomaly,Mirai
120,0,0,1906.666667,1430,1430,2,2860,1,1430,0,120,Anomaly,Mirai
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,84,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Scan
128,0,0,1921.333333,1441,1441,2,2882,1,1441,0,128,Anomaly,Mirai
0,144,0,2082,0,1388,0,0,2,2776,0,144,Anomaly,Scan
0,0,0,1412,1448,688,1,1448,1,688,0,130,Anomaly,Mirai
0,2529,0,0,0,0,0,0,2,0,0,2529,Anomaly,DoS
150,0,0,1449,743.5,1430,2,1487,1,1430,0,150,Anomaly,Mirai
0,86,0,343.3333333,1030,0,1,1030,2,0,0,365,Normal,Normal
0,0,0,1985,1110,1430,1,1110,1,1430,0,76,Anomaly,Mirai
0,219,0,0,0,0,0,0,6,0,0,219,Normal,Normal
0,80,0,1403,0,709,0,0,2,1418,0,80,Anomaly,MITM ARP Spoofing
0,88,0,0,0,0,0,0,3,0,0,88,Anomaly,Mirai
0,5198,0,0,0,0,0,0,2,0,0,5198,Anomaly,DoS
139,0,1,1921.333333,1441,1441,2,2882,1,1441,0,139,Anomaly,Mirai
3,0,0,33.6,32,32,19,608,1,32,2,3,Anomaly,Mirai
110,0,0,1787.5,1430,1430,3,4290,1,1430,0,110,Anomaly,Mirai
5,0,0,37.33333333,32,32,5,160,1,32,0,7,Anomaly,Mirai
2,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
0,0,0,1976,1056,1448,1,1056,1,1448,0,121,Anomaly,Mirai
140,0,0,804.5,1059.333333,20,3,3178,1,20,0,140,Anomaly,Mirai
0,4191,0,0,0,0,0,0,2,0,0,4191,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,10,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,8,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,84,Anomaly,Scan
1,0,0,46.66666667,35,35,2,70,1,35,0,14,Anomaly,Mirai
0,0,0,1588,280,1448,1,280,1,1448,0,76,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,80,Anomaly,Mirai
0,118,0,2172,0,1448,0,0,2,2896,0,118,Anomaly,MITM ARP Spoofing
0,7721,0,0,0,0,0,0,2,0,0,7721,Anomaly,DoS
75,0,0,966.6666667,1430,20,2,2860,1,20,0,122,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
34,0,0,34.13333333,32,32,14,448,1,32,1,34,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,199,Anomaly,Mirai
0,76,0,2190,0,1460,0,0,2,2920,0,76,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,280,Anomaly,Mirai
290,0,0,1735,1388,1388,3,4164,1,1388,0,290,Normal,Normal
0,73,0,199.5,654,34.66666667,1,654,3,104,0,119,Anomaly,Mirai
4,0,0,38.4,32,32,4,128,1,32,1,4,Anomaly,Mirai
0,121,0,0,0,0,0,0,2,0,0,121,Anomaly,Mirai
122,0,0,35.55555556,32,32,8,256,1,32,1,122,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
0,0,0,1516,136,1448,1,136,1,1448,0,118,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,141,Anomaly,Mirai
0,72,0,48,0,32,0,0,2,64,0,72,Anomaly,Mirai
